identifiant_visite,visit_num,visit_page_num,post_cust_hit_time_gmt,visit_start_time_gmt,referrer,encrypted_user_id,Account_Created_journey,simulated_detailed_event,Action_description,simulated_subject
0177c34b23b988920579d86093981a55-1217,1217,1,2022-05-09T18:23:11.000Z,2022-05-09T18:23:11.000Z,Search Engines,0177c34b23b988920579d86093981a55,0,Page_accueil_Mordu,,
0177c34b23b988920579d86093981a55-1217,1217,2,2022-05-09T18:23:15.000Z,2022-05-09T18:23:11.000Z,Search Engines,0177c34b23b988920579d86093981a55,0,Page_Mordu,,histoire
0186c9d84272279d52550884fd536e4a-310,310,1,2022-06-04T02:04:13.000Z,2022-06-04T02:04:13.000Z,Typed/Bookmarked,0186c9d84272279d52550884fd536e4a,0,Page_accueil_Mordu,,
0186c9d84272279d52550884fd536e4a-310,310,2,2022-06-04T02:05:03.000Z,2022-06-04T02:04:13.000Z,Typed/Bookmarked,0186c9d84272279d52550884fd536e4a,0,Page_Mordu,,sports
01889c50b3cb79a690b42599d70ec11b-14,14,1,2022-05-06T02:25:25.000Z,2022-05-06T02:25:25.000Z,Typed/Bookmarked,01889c50b3cb79a690b42599d70ec11b,0,Page_Mordu,,cuisine
01889c50b3cb79a690b42599d70ec11b-14,14,2,2022-05-06T02:50:42.000Z,2022-05-06T02:25:25.000Z,Typed/Bookmarked,01889c50b3cb79a690b42599d70ec11b,0,Page_Mordu,,cuisine
018ad51a2f36a34efa3abdf47ee0c28e-29,29,1,2022-05-05T17:22:49.000Z,2022-05-05T17:22:49.000Z,Typed/Bookmarked,018ad51a2f36a34efa3abdf47ee0c28e,0,Page_accueil_Mordu,,
01911239562aa645425108c26529cf6b-2,2,1,2022-06-14T20:58:56.000Z,2022-06-14T20:58:56.000Z,Social Networks,01911239562aa645425108c26529cf6b,0,Page_Mordu,,sports
019247ea03ec7fe23f3af70863d487db-7,7,1,2022-06-10T19:46:09.000Z,2022-06-10T19:46:09.000Z,Other Web Sites,019247ea03ec7fe23f3af70863d487db,0,Page_Mordu,,politique
01936114bc574fcb91e503b91500d6e2-55,55,1,2022-05-23T20:29:44.000Z,2022-05-23T20:29:44.000Z,Typed/Bookmarked,01936114bc574fcb91e503b91500d6e2,0,Page_accueil_Mordu,,
01936114bc574fcb91e503b91500d6e2-55,55,2,2022-05-23T20:30:03.000Z,2022-05-23T20:29:44.000Z,Typed/Bookmarked,01936114bc574fcb91e503b91500d6e2,0,Page_Mordu,,science
01936114bc574fcb91e503b91500d6e2-55,55,3,2022-05-23T20:30:39.000Z,2022-05-23T20:29:44.000Z,Typed/Bookmarked,01936114bc574fcb91e503b91500d6e2,0,Page_accueil_Mordu,,
01936114bc574fcb91e503b91500d6e2-55,55,4,2022-05-23T20:54:53.000Z,2022-05-23T20:29:44.000Z,Typed/Bookmarked,01936114bc574fcb91e503b91500d6e2,0,Page_accueil_Mordu,,
01936114bc574fcb91e503b91500d6e2-55,55,5,2022-05-23T20:54:58.000Z,2022-05-23T20:29:44.000Z,Typed/Bookmarked,01936114bc574fcb91e503b91500d6e2,0,Page_accueil_Mordu,,
01936114bc574fcb91e503b91500d6e2-55,55,6,2022-05-23T20:55:02.000Z,2022-05-23T20:29:44.000Z,Typed/Bookmarked,01936114bc574fcb91e503b91500d6e2,0,Page_accueil_Mordu,,
019a363d6dd156d117e2b607ac25e486-2,2,1,2022-05-05T11:30:49.000Z,2022-05-05T11:30:49.000Z,Search Engines,019a363d6dd156d117e2b607ac25e486,0,Page_Mordu,,economie
019d39d5e8d903cc3f443611c6e61a1e-72,72,1,2022-05-08T00:03:23.000Z,2022-05-08T00:03:23.000Z,Social Networks,019d39d5e8d903cc3f443611c6e61a1e,0,Page_Mordu,,environnement
01a37ed0a8654b3f0110094304a5bf34-1,1,1,2022-05-15T11:57:59.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Page_Mordu,,politique
01a37ed0a8654b3f0110094304a5bf34-1,1,2,2022-05-15T11:58:38.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Video_Mordu,,histoire
01a37ed0a8654b3f0110094304a5bf34-1,1,3,2022-05-15T11:58:41.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Video_Mordu,,science
01a37ed0a8654b3f0110094304a5bf34-1,1,4,2022-05-15T11:58:52.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Video_Mordu,,histoire
01a37ed0a8654b3f0110094304a5bf34-1,1,5,2022-05-15T11:59:06.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Video_Mordu,,sports
01a37ed0a8654b3f0110094304a5bf34-1,1,6,2022-05-15T11:59:35.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Video_Mordu,,politique
01a37ed0a8654b3f0110094304a5bf34-1,1,7,2022-05-15T12:05:05.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Video_Mordu,,economie
01a37ed0a8654b3f0110094304a5bf34-1,1,8,2022-05-15T12:05:35.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Video_Mordu,,histoire
01a37ed0a8654b3f0110094304a5bf34-1,1,9,2022-05-15T12:05:46.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Video_Mordu,,histoire
01a37ed0a8654b3f0110094304a5bf34-1,1,10,2022-05-15T12:05:47.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Video_Mordu,,environnement
01a37ed0a8654b3f0110094304a5bf34-1,1,11,2022-05-15T12:05:55.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Video_Mordu,,cuisine
01a37ed0a8654b3f0110094304a5bf34-1,1,12,2022-05-15T12:06:04.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Video_Mordu,,histoire
01a37ed0a8654b3f0110094304a5bf34-1,1,13,2022-05-15T12:06:06.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Video_Mordu,,politique
01a37ed0a8654b3f0110094304a5bf34-1,1,14,2022-05-15T12:06:06.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Video_Mordu,,science
01a37ed0a8654b3f0110094304a5bf34-1,1,15,2022-05-15T12:06:06.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Video_Mordu,,politique
01a37ed0a8654b3f0110094304a5bf34-1,1,16,2022-05-15T12:07:35.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Video_Mordu,,economie
01a37ed0a8654b3f0110094304a5bf34-1,1,17,2022-05-15T12:09:04.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Page_Mordu,,environnement
01a37ed0a8654b3f0110094304a5bf34-1,1,18,2022-05-15T12:09:36.000Z,2022-05-15T11:57:59.000Z,Search Engines,01a37ed0a8654b3f0110094304a5bf34,0,Video_Mordu,,politique
01aae25182c4a04177df56e4e57dccfd-2088,2088,1,2022-05-14T14:57:11.000Z,2022-05-14T14:57:11.000Z,Typed/Bookmarked,01aae25182c4a04177df56e4e57dccfd,0,Page_accueil_Mordu,,
01b6f11fb12114fe534ca282c6c96cea-1328,1328,1,2022-05-13T10:01:40.000Z,2022-05-13T10:01:40.000Z,Typed/Bookmarked,01b6f11fb12114fe534ca282c6c96cea,0,Page_accueil_Mordu,,
01b6f11fb12114fe534ca282c6c96cea-1328,1328,2,2022-05-13T10:03:41.000Z,2022-05-13T10:01:40.000Z,Typed/Bookmarked,01b6f11fb12114fe534ca282c6c96cea,0,Page_Mordu,,cuisine
01c52615960ee51216edb9ff259949a5-6,6,1,2022-05-14T13:51:21.000Z,2022-05-14T13:51:21.000Z,Typed/Bookmarked,01c52615960ee51216edb9ff259949a5,0,Page_accueil_Mordu,,
01c52615960ee51216edb9ff259949a5-6,6,2,2022-05-14T13:51:46.000Z,2022-05-14T13:51:21.000Z,Typed/Bookmarked,01c52615960ee51216edb9ff259949a5,0,Page_Mordu,,politique
01c52615960ee51216edb9ff259949a5-6,6,3,2022-05-14T13:52:33.000Z,2022-05-14T13:51:21.000Z,Typed/Bookmarked,01c52615960ee51216edb9ff259949a5,0,Page_Mordu,,sports
01c52615960ee51216edb9ff259949a5-6,6,4,2022-05-14T13:54:27.000Z,2022-05-14T13:51:21.000Z,Typed/Bookmarked,01c52615960ee51216edb9ff259949a5,0,Page_Mordu,,politique
01c52615960ee51216edb9ff259949a5-6,6,5,2022-05-14T13:54:32.000Z,2022-05-14T13:51:21.000Z,Typed/Bookmarked,01c52615960ee51216edb9ff259949a5,0,Page_accueil_Mordu,,
01c6e58db89fd2f63b62e4e1e6fa0445-33,33,1,2022-05-19T12:17:01.000Z,2022-05-19T12:17:01.000Z,Social Networks,01c6e58db89fd2f63b62e4e1e6fa0445,0,Page_Mordu,,economie
01ce920fc99b7f24642bd3f7ad300e00-73,73,1,2022-05-25T19:15:27.000Z,2022-05-25T19:15:27.000Z,Typed/Bookmarked,01ce920fc99b7f24642bd3f7ad300e00,0,Page_accueil_Mordu,,
01ce920fc99b7f24642bd3f7ad300e00-73,73,2,2022-05-25T19:15:31.000Z,2022-05-25T19:15:27.000Z,Typed/Bookmarked,01ce920fc99b7f24642bd3f7ad300e00,0,Page_Mordu,,sports
01ce920fc99b7f24642bd3f7ad300e00-73,73,3,2022-05-25T19:15:50.000Z,2022-05-25T19:15:27.000Z,Typed/Bookmarked,01ce920fc99b7f24642bd3f7ad300e00,0,Page_accueil_Mordu,,
01d380e582c157fae7cc796ab5ee8c89-211,211,1,2022-05-31T22:07:45.000Z,2022-05-31T22:07:45.000Z,Other Web Sites,01d380e582c157fae7cc796ab5ee8c89,0,Page_Mordu,,environnement
01d5a8c7e24a1fd1b92617919866f708-342,342,1,2022-05-08T19:00:58.000Z,2022-05-08T19:00:58.000Z,Typed/Bookmarked,01d5a8c7e24a1fd1b92617919866f708,0,Page_accueil_Mordu,,
01de0dc503f0ee1f13fe1b6ff76cad7e-2,2,1,2022-05-19T23:27:18.000Z,2022-05-19T23:27:18.000Z,Social Networks,01de0dc503f0ee1f13fe1b6ff76cad7e,0,Page_Info,,histoire
01e889d6203ef9ce078881d2074e3c2b-4,4,1,2022-05-09T16:49:59.000Z,2022-05-09T16:49:59.000Z,Search Engines,01e889d6203ef9ce078881d2074e3c2b,0,Page_Mordu,,sports
01f26a53a4b5a0ea9f277dce875d5efc-1,1,1,2022-05-21T04:24:07.000Z,2022-05-21T04:24:07.000Z,Search Engines,01f26a53a4b5a0ea9f277dce875d5efc,0,Page_Mordu,,politique
01f70493788675fdd18769ddd26e73ed-26,26,1,2022-05-22T21:15:08.000Z,2022-05-22T21:15:08.000Z,Search Engines,01f70493788675fdd18769ddd26e73ed,0,Page_Mordu,,science
01f82b12816a1ad6bac496ac3ee15b56-1,1,1,2022-05-01T13:17:26.000Z,2022-05-01T13:17:26.000Z,Social Networks,01f82b12816a1ad6bac496ac3ee15b56,0,Page_Mordu,,science
01ff599a2b8227e447aecc799db54759-472,472,1,2022-05-10T19:56:33.000Z,2022-05-10T19:56:33.000Z,Typed/Bookmarked,01ff599a2b8227e447aecc799db54759,0,Page_accueil_Mordu,,
01ff599a2b8227e447aecc799db54759-472,472,2,2022-05-10T20:04:18.000Z,2022-05-10T19:56:33.000Z,Typed/Bookmarked,01ff599a2b8227e447aecc799db54759,0,Page_Mordu,,politique
01ff599a2b8227e447aecc799db54759-472,472,3,2022-05-10T20:07:17.000Z,2022-05-10T19:56:33.000Z,Typed/Bookmarked,01ff599a2b8227e447aecc799db54759,0,Page_accueil_Mordu,,
020ed639d54f35a4e7128bbc2e944999-2,2,1,2022-05-25T03:32:49.000Z,2022-05-25T03:32:49.000Z,Social Networks,020ed639d54f35a4e7128bbc2e944999,0,Page_Mordu,,science
020ed639d54f35a4e7128bbc2e944999-2,2,2,2022-05-25T03:35:14.000Z,2022-05-25T03:32:49.000Z,Social Networks,020ed639d54f35a4e7128bbc2e944999,0,Page_Mordu,,politique
0210e1a6802014500fccf78616047440-53,53,1,2022-06-17T12:42:40.000Z,2022-06-17T12:42:40.000Z,Typed/Bookmarked,0210e1a6802014500fccf78616047440,1,Page_accueil_Mordu,,
0210e1a6802014500fccf78616047440-53,53,2,2022-06-17T12:42:45.000Z,2022-06-17T12:42:40.000Z,Typed/Bookmarked,0210e1a6802014500fccf78616047440,1,Video_Info,,science
0210e1a6802014500fccf78616047440-53,53,3,2022-06-17T13:00:53.000Z,2022-06-17T12:42:40.000Z,Typed/Bookmarked,0210e1a6802014500fccf78616047440,1,Page_accueil_Mordu,,
0210e1a6802014500fccf78616047440-53,53,4,2022-06-17T13:00:57.000Z,2022-06-17T12:42:40.000Z,Typed/Bookmarked,0210e1a6802014500fccf78616047440,1,Action_creation_compte,entete|creer-mon-compte,
021338496f4d3685c5f9e45d2fb828aa-1,1,1,2022-05-17T14:47:41.000Z,2022-05-17T14:47:41.000Z,Search Engines,021338496f4d3685c5f9e45d2fb828aa,0,Page_accueil_Mordu,,
021338496f4d3685c5f9e45d2fb828aa-1,1,2,2022-05-17T14:48:08.000Z,2022-05-17T14:47:41.000Z,Search Engines,021338496f4d3685c5f9e45d2fb828aa,0,Page_Mordu,,science
021338496f4d3685c5f9e45d2fb828aa-1,1,3,2022-05-17T14:48:24.000Z,2022-05-17T14:47:41.000Z,Search Engines,021338496f4d3685c5f9e45d2fb828aa,0,Page_Mordu,,politique
021338496f4d3685c5f9e45d2fb828aa-1,1,4,2022-05-17T14:49:12.000Z,2022-05-17T14:47:41.000Z,Search Engines,021338496f4d3685c5f9e45d2fb828aa,0,Page_Mordu,,sports
021338496f4d3685c5f9e45d2fb828aa-1,1,5,2022-05-17T14:49:25.000Z,2022-05-17T14:47:41.000Z,Search Engines,021338496f4d3685c5f9e45d2fb828aa,0,Page_accueil_Mordu,,
02160ecd97283bf746fcf1d0559faf54-154,154,1,2022-05-28T22:16:35.000Z,2022-05-28T22:16:35.000Z,Search Engines,02160ecd97283bf746fcf1d0559faf54,0,Page_accueil_Mordu,,
02160ecd97283bf746fcf1d0559faf54-154,154,2,2022-05-28T22:16:48.000Z,2022-05-28T22:16:35.000Z,Search Engines,02160ecd97283bf746fcf1d0559faf54,0,Video_Mordu,,sports
02160ecd97283bf746fcf1d0559faf54-154,154,3,2022-05-28T22:22:57.000Z,2022-05-28T22:16:35.000Z,Search Engines,02160ecd97283bf746fcf1d0559faf54,0,Video_Mordu,,science
02160ecd97283bf746fcf1d0559faf54-154,154,4,2022-05-28T22:23:07.000Z,2022-05-28T22:16:35.000Z,Search Engines,02160ecd97283bf746fcf1d0559faf54,0,Video_Mordu,,environnement
02160ecd97283bf746fcf1d0559faf54-154,154,5,2022-05-28T22:23:37.000Z,2022-05-28T22:16:35.000Z,Search Engines,02160ecd97283bf746fcf1d0559faf54,0,Video_Mordu,,histoire
02160ecd97283bf746fcf1d0559faf54-154,154,6,2022-05-28T22:26:16.000Z,2022-05-28T22:16:35.000Z,Search Engines,02160ecd97283bf746fcf1d0559faf54,0,Page_Mordu,,science
02160ecd97283bf746fcf1d0559faf54-154,154,7,2022-05-28T22:26:40.000Z,2022-05-28T22:16:35.000Z,Search Engines,02160ecd97283bf746fcf1d0559faf54,0,Page_Mordu,,politique
021c288d5e7ddfdadc29bb468bf03219-2,2,1,2022-05-31T16:06:08.000Z,2022-05-31T16:06:08.000Z,Search Engines,021c288d5e7ddfdadc29bb468bf03219,0,Page_Mordu,,sports
021c2ca1b49def25ade9ba47db389032-6,6,1,2022-05-01T17:43:58.000Z,2022-05-01T17:43:58.000Z,Search Engines,021c2ca1b49def25ade9ba47db389032,0,Page_Mordu,,histoire
02235d6b633a70821c2963ebb8c82862-70,70,1,2022-06-13T13:15:10.000Z,2022-06-13T13:15:10.000Z,Typed/Bookmarked,02235d6b633a70821c2963ebb8c82862,0,Page_accueil_Mordu,,
02235d6b633a70821c2963ebb8c82862-70,70,2,2022-06-13T13:15:24.000Z,2022-06-13T13:15:10.000Z,Typed/Bookmarked,02235d6b633a70821c2963ebb8c82862,0,Page_Mordu,,histoire
02235d6b633a70821c2963ebb8c82862-70,70,3,2022-06-13T13:16:26.000Z,2022-06-13T13:15:10.000Z,Typed/Bookmarked,02235d6b633a70821c2963ebb8c82862,0,Page_accueil_Mordu,,
02235d6b633a70821c2963ebb8c82862-70,70,4,2022-06-13T13:16:32.000Z,2022-06-13T13:15:10.000Z,Typed/Bookmarked,02235d6b633a70821c2963ebb8c82862,0,Page_Mordu,,histoire
0225db373224622f6fbddf5d52e0abbc-1,1,1,2022-05-24T09:31:06.000Z,2022-05-24T09:31:06.000Z,Search Engines,0225db373224622f6fbddf5d52e0abbc,0,Page_Mordu,,politique
0225db373224622f6fbddf5d52e0abbc-1,1,2,2022-05-24T09:31:54.000Z,2022-05-24T09:31:06.000Z,Search Engines,0225db373224622f6fbddf5d52e0abbc,0,Page_Mordu,,sports
023a82ff6620e5d4920537df1c35d53b-3,3,1,2022-06-01T03:32:28.000Z,2022-06-01T03:32:28.000Z,Search Engines,023a82ff6620e5d4920537df1c35d53b,0,Page_Mordu,,politique
023fe2e65947142bd7216e5765d392d3-9,9,1,2022-06-06T14:03:05.000Z,2022-06-06T14:03:05.000Z,Social Networks,023fe2e65947142bd7216e5765d392d3,0,Page_Mordu,,histoire
024161c290256723a57314f63e9187cd-27,27,1,2022-06-11T15:37:04.000Z,2022-06-11T15:37:04.000Z,Typed/Bookmarked,024161c290256723a57314f63e9187cd,0,Page_accueil_Mordu,,
02422fe8a88f3f18080fa23e2887b5ec-13,13,1,2022-05-17T11:01:30.000Z,2022-05-17T11:01:30.000Z,Social Networks,02422fe8a88f3f18080fa23e2887b5ec,0,Page_Mordu,,science
0243f54e5da065ddf868694fd15c584e-1,1,1,2022-06-04T16:03:22.000Z,2022-06-04T16:03:22.000Z,Typed/Bookmarked,0243f54e5da065ddf868694fd15c584e,1,Page_accueil_Mordu,,
0243f54e5da065ddf868694fd15c584e-1,1,2,2022-06-04T16:03:28.000Z,2022-06-04T16:03:22.000Z,Typed/Bookmarked,0243f54e5da065ddf868694fd15c584e,1,Action_creation_compte,entete|creer-mon-compte,
02464461f800a3b780a245f0204e8d4c-538,538,1,2022-05-24T01:09:37.000Z,2022-05-24T01:09:37.000Z,Typed/Bookmarked,02464461f800a3b780a245f0204e8d4c,0,Page_accueil_Mordu,,
02464461f800a3b780a245f0204e8d4c-538,538,2,2022-05-24T01:10:57.000Z,2022-05-24T01:09:37.000Z,Typed/Bookmarked,02464461f800a3b780a245f0204e8d4c,0,Page_Mordu,,histoire
0252bfda30b7e79c24aee7897431118c-2,2,1,2022-05-03T12:22:51.000Z,2022-05-03T12:22:51.000Z,Typed/Bookmarked,0252bfda30b7e79c24aee7897431118c,0,Page_Mordu,,environnement
0254b2d45c281305d9f0c27d85f7134e-1,1,1,2022-05-27T16:23:29.000Z,2022-05-27T16:23:29.000Z,Search Engines,0254b2d45c281305d9f0c27d85f7134e,0,Page_Mordu,,science
0256f45fc0ecb67fb8428ed7dc1fd53d-1,1,1,2022-05-30T13:31:55.000Z,2022-05-30T13:31:55.000Z,Social Networks,0256f45fc0ecb67fb8428ed7dc1fd53d,0,Page_Mordu,,politique
0261c398e679132fda4ef71419389d2c-1,1,1,2022-05-15T21:00:23.000Z,2022-05-15T21:00:23.000Z,Search Engines,0261c398e679132fda4ef71419389d2c,0,Page_Mordu,,politique
0265a8444d8537ff06db68040bd41c33-63,63,1,2022-05-28T13:07:03.000Z,2022-05-28T13:07:03.000Z,Social Networks,0265a8444d8537ff06db68040bd41c33,0,Page_Info,,histoire
026a52b4822a2a72ac524fe1bb1e2614-1,1,1,2022-05-16T19:46:53.000Z,2022-05-16T19:46:53.000Z,Typed/Bookmarked,026a52b4822a2a72ac524fe1bb1e2614,0,Page_accueil_Mordu,,
026b8219e46cb035c2976abd49f2e413-167,167,1,2022-06-01T14:45:56.000Z,2022-06-01T14:45:56.000Z,Typed/Bookmarked,026b8219e46cb035c2976abd49f2e413,0,Page_accueil_Mordu,,
026b8219e46cb035c2976abd49f2e413-167,167,2,2022-06-01T14:46:16.000Z,2022-06-01T14:45:56.000Z,Typed/Bookmarked,026b8219e46cb035c2976abd49f2e413,0,Page_Mordu,,histoire
026b8219e46cb035c2976abd49f2e413-167,167,3,2022-06-01T14:46:39.000Z,2022-06-01T14:45:56.000Z,Typed/Bookmarked,026b8219e46cb035c2976abd49f2e413,0,Page_accueil_Mordu,,
026b8219e46cb035c2976abd49f2e413-167,167,4,2022-06-01T14:55:48.000Z,2022-06-01T14:45:56.000Z,Typed/Bookmarked,026b8219e46cb035c2976abd49f2e413,0,Page_Mordu,,politique
027dd41d299c3bca74427c19b2084ca9-36,36,1,2022-06-07T00:09:33.000Z,2022-06-07T00:09:33.000Z,Social Networks,027dd41d299c3bca74427c19b2084ca9,0,Page_Mordu,,sports
027ef278e65dc8225b16be2feb58788f-4,4,1,2022-05-06T11:46:48.000Z,2022-05-06T11:46:48.000Z,Typed/Bookmarked,027ef278e65dc8225b16be2feb58788f,0,Page_Mordu,,environnement
0288f3c5e4b443d18d1d3fdbf7b7c757-1,1,1,2022-05-06T12:14:50.000Z,2022-05-06T12:14:50.000Z,Other Web Sites,0288f3c5e4b443d18d1d3fdbf7b7c757,0,Page_Mordu,,science
028a7cf5ee9f8bc3cf5da78d240f7a4c-1772,1772,1,2022-05-23T02:53:55.000Z,2022-05-23T02:53:55.000Z,Typed/Bookmarked,028a7cf5ee9f8bc3cf5da78d240f7a4c,0,Page_accueil_Mordu,,
028ee38b022b8f0e2ad6975b0869f804-44,44,1,2022-05-27T18:12:29.000Z,2022-05-27T18:12:29.000Z,Typed/Bookmarked,028ee38b022b8f0e2ad6975b0869f804,0,Page_OHdio,,histoire
02925d1b08cde7c16776afe7c9c40a40-1,1,1,2022-05-07T22:10:33.000Z,2022-05-07T22:10:33.000Z,Typed/Bookmarked,02925d1b08cde7c16776afe7c9c40a40,0,Page_OHdio,,cuisine
029265ac541b9e17961b75dc185a3f99-1,1,1,2022-05-19T18:12:09.000Z,2022-05-19T18:12:09.000Z,Search Engines,029265ac541b9e17961b75dc185a3f99,1,Page_Info,,sports
029265ac541b9e17961b75dc185a3f99-1,1,2,2022-05-19T18:12:15.000Z,2022-05-19T18:12:09.000Z,Search Engines,029265ac541b9e17961b75dc185a3f99,1,Page_Info,,economie
029265ac541b9e17961b75dc185a3f99-1,1,3,2022-05-19T18:13:48.000Z,2022-05-19T18:12:09.000Z,Search Engines,029265ac541b9e17961b75dc185a3f99,1,Action_creation_compte,entete|creer-mon-compte,
029cc0c6e6b72dc85dc9ebdae419186d-21,21,1,2022-06-13T14:37:01.000Z,2022-06-13T14:37:01.000Z,Typed/Bookmarked,029cc0c6e6b72dc85dc9ebdae419186d,0,Page_accueil_Mordu,,
029fee1163ebf6c4c340fa16965c314e-1260,1260,1,2022-05-30T22:02:12.000Z,2022-05-30T22:02:12.000Z,Typed/Bookmarked,029fee1163ebf6c4c340fa16965c314e,0,Page_accueil_Mordu,,
02a60152cf6360c32bda9e0f1f39ab7a-156,156,1,2022-05-10T16:14:23.000Z,2022-05-10T16:14:23.000Z,Other Web Sites,02a60152cf6360c32bda9e0f1f39ab7a,0,Page_Mordu,,politique
02a69b12c96592e596c74e1d13725821-1,1,1,2022-06-15T14:22:40.000Z,2022-06-15T14:22:40.000Z,Search Engines,02a69b12c96592e596c74e1d13725821,0,Page_Mordu,,economie
02a76fc76651479fedffffe49a2ad16d-31,31,1,2022-05-04T14:08:23.000Z,2022-05-04T14:08:23.000Z,Search Engines,02a76fc76651479fedffffe49a2ad16d,0,Page_accueil_Mordu,,
02a76fc76651479fedffffe49a2ad16d-31,31,2,2022-05-04T14:08:36.000Z,2022-05-04T14:08:23.000Z,Search Engines,02a76fc76651479fedffffe49a2ad16d,0,Page_Mordu,,science
02a76fc76651479fedffffe49a2ad16d-31,31,3,2022-05-04T14:11:19.000Z,2022-05-04T14:08:23.000Z,Search Engines,02a76fc76651479fedffffe49a2ad16d,0,Page_accueil_Mordu,,
02aab8cb7a9a7b8d9c5aea81ca3e1a82-1,1,1,2022-05-02T19:58:41.000Z,2022-05-02T19:58:41.000Z,Typed/Bookmarked,02aab8cb7a9a7b8d9c5aea81ca3e1a82,0,Page_Mordu,,politique
02aab8cb7a9a7b8d9c5aea81ca3e1a82-1,1,2,2022-05-02T20:01:48.000Z,2022-05-02T19:58:41.000Z,Typed/Bookmarked,02aab8cb7a9a7b8d9c5aea81ca3e1a82,0,Page_Mordu,,histoire
02aab8cb7a9a7b8d9c5aea81ca3e1a82-1,1,3,2022-05-02T20:04:52.000Z,2022-05-02T19:58:41.000Z,Typed/Bookmarked,02aab8cb7a9a7b8d9c5aea81ca3e1a82,0,Page_Mordu,,cuisine
02ac2d8c1b0fd37d52f6596b5ca5526b-11,11,1,2022-05-27T03:03:15.000Z,2022-05-27T03:03:15.000Z,Social Networks,02ac2d8c1b0fd37d52f6596b5ca5526b,0,Page_Mordu,,science
02b457b1842971d1869fff7c3c039a1b-1,1,1,2022-05-29T03:31:57.000Z,2022-05-29T03:31:57.000Z,Social Networks,02b457b1842971d1869fff7c3c039a1b,0,Page_Mordu,,cuisine
02b71c1469e9fc66d0b27e868ee2325a-1200,1200,1,2022-05-01T14:59:13.000Z,2022-05-01T14:59:13.000Z,Typed/Bookmarked,02b71c1469e9fc66d0b27e868ee2325a,0,Page_accueil_Mordu,,
02b71c1469e9fc66d0b27e868ee2325a-1200,1200,2,2022-05-01T14:59:41.000Z,2022-05-01T14:59:13.000Z,Typed/Bookmarked,02b71c1469e9fc66d0b27e868ee2325a,0,Page_Mordu,,environnement
02b71c1469e9fc66d0b27e868ee2325a-1200,1200,3,2022-05-01T15:00:06.000Z,2022-05-01T14:59:13.000Z,Typed/Bookmarked,02b71c1469e9fc66d0b27e868ee2325a,0,Page_accueil_Mordu,,
02b861e7672d030d96333605f94826dd-64,64,1,2022-06-07T12:02:03.000Z,2022-06-07T12:02:03.000Z,Social Networks,02b861e7672d030d96333605f94826dd,0,Page_Mordu,,cuisine
02be89fe945e87507791034de4ee889c-2,2,1,2022-06-03T11:34:45.000Z,2022-06-03T11:34:45.000Z,Typed/Bookmarked,02be89fe945e87507791034de4ee889c,0,Page_accueil_Mordu,,
02be89fe945e87507791034de4ee889c-2,2,2,2022-06-03T11:35:33.000Z,2022-06-03T11:34:45.000Z,Typed/Bookmarked,02be89fe945e87507791034de4ee889c,0,Page_Mordu,,environnement
02cae6a2d88a55fa12865f41137cd640-14,14,1,2022-05-05T05:17:14.000Z,2022-05-05T05:17:14.000Z,Typed/Bookmarked,02cae6a2d88a55fa12865f41137cd640,0,Page_accueil_Mordu,,
02cdb4b0a3e41266cb86b5be4a673e51-435,435,1,2022-05-30T22:00:43.000Z,2022-05-30T22:00:43.000Z,Social Networks,02cdb4b0a3e41266cb86b5be4a673e51,0,Page_Mordu,,histoire
02cf4e84025ea65e79f8adc0d527c1cc-149,149,1,2022-05-25T17:07:31.000Z,2022-05-25T17:07:31.000Z,Search Engines,02cf4e84025ea65e79f8adc0d527c1cc,0,Page_accueil_Mordu,,
